"","NSub","targetDur","RP","Exp","group","model","W_P_G","mu_r","sig_r","predY","W_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L","part"
"14",1,0.4,0.421965018240371,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513214245461099,0.57020307129124,0,0.964073341804576,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"15",1,1.2,1.10980506252781,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39650623289219,0.314907594207292,0,0.200194525655004,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"16",1,0.475682846001088,0.677874254755807,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.556077042633612,0.650973422759874,0,0.940664287472579,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"17",1,0.8,0.845924786728574,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.631674131305337,0.838807582501984,0,0.902777931958596,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"18",1,1.42704853800327,1.02194853501533,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58278236564882,0.393245375699174,0,0.0998284472504814,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"19",1,2.01815139660892,1.8299500527155,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.91129633545668,0.562911010388431,0,-0.0622343049060364,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"20",1,2.4,2.0058994709816,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.02837857075838,0.644837840317081,0,-0.12450429841077,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"21",1,1.42704853800327,1.67002015307662,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58452602498474,0.393245375699174,0,0.0998742029686945,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"22",1,0.8,0.790006220084251,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.631027627696974,0.838807582501984,0,0.901264591421415,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"23",1,1.2,0.909894631755378,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39825446210742,0.314907594207292,0,0.200347518406813,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"24",1,2.01815139660892,1.62989500496042,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.9097032392609,0.562911010388431,0,-0.0634079572728926,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"25",1,0.475682846001088,0.501850506469054,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.556626785332806,0.650973422759874,0,0.941258961582396,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"26",1,0.475682846001088,0.413932400113481,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.555441428311514,0.650973422759874,0,0.938447568358688,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"27",1,0.4,0.429897181989872,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.512922350614628,0.57020307129124,0,0.966537703582382,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"28",1,2.4,1.34202914731941,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.0287407593548,0.644837840317081,0,-0.119187109577983,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"29",1,0.4,0.605839136154827,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513721283820105,0.57020307129124,0,0.966451433482579,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"30",1,0.4,0.397849747620057,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.51334672082253,0.57020307129124,0,0.963364257783537,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"31",1,0.565685424949238,0.69388786430136,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.589490815373019,0.724035215810326,0,0.927847022099978,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"32",1,1.42704853800327,1.58189647290055,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.5828990126267,0.393245375699174,0,0.0992007813232505,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"33",1,1.69705627484772,1.8699427130141,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75875394092944,0.477433549623705,0,0.0166666282127826,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"34",1,0.565685424949238,0.661961099585824,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.590304358883062,0.724035215810326,0,0.921399792776892,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"35",1,0.8,0.805910667135322,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.632769190125622,0.838807582501984,0,0.88896040074562,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"36",1,2.4,2.10982278976917,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.03156779202948,0.644837840317081,0,-0.123687153986204,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"37",1,0.565685424949238,0.493904036524327,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.589864262908907,0.724035215810326,0,0.932257081519713,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"38",1,1.42704853800327,1.20592715036037,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58380831182354,0.393245375699174,0,0.103444839446337,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"39",1,0.672717132202972,0.956879289915378,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.614665235327914,0.786938831070641,0,0.915706974814348,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"40",1,0.8,0.680590565996681,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.631666909669669,0.838807582501984,0,0.895066659676286,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"41",1,0.4,0.365864203098681,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513719888575151,0.57020307129124,0,0.961062474528913,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"42",1,1.69705627484772,1.74986987581542,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75844213266094,0.477433549623705,0,0.0137737742733529,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"43",1,1.42704853800327,1.63790802981748,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58361706150818,0.393245375699174,0,0.10263041112647,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"44",1,1.2,1.50995963164678,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.3960748803653,0.314907594207292,0,0.199242593316975,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"45",1,2.4,1.2698699380162,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.02918991177126,0.644837840317081,0,-0.117855112523419,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"46",1,0.475682846001088,0.557911513065847,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.55555442616513,0.650973422759874,0,0.943336538277365,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"47",1,0.672717132202972,0.571612494906731,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.614276778277792,0.786938831070641,0,0.915626250394436,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"48",1,0.4,0.413922447976802,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513637857768737,0.57020307129124,0,0.961061878279951,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"49",1,2.01815139660892,1.56589841356617,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.91042943117795,0.562911010388431,0,-0.0617432514075976,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"50",1,1.69705627484772,1.34987422987615,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75957436464284,0.477433549623705,0,0.0207834194372351,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"51",1,2.01815139660892,1.81373926646484,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.91055532974922,0.562911010388431,0,-0.0577064164156995,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"52",1,2.4,2.02989469395652,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.03000585780344,0.644837840317081,0,-0.124488427341742,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"53",1,1.69705627484772,1.86184665001747,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75632180741453,0.477433549623705,0,0.0105330681499983,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"54",1,0.4,0.531138089001615,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513644635749339,0.57020307129124,0,0.966718512798749,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"55",1,0.8,0.709556881125536,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.631220274074552,0.838807582501984,0,0.900775359165216,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"56",1,2.4,1.70583913615337,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.02981123205748,0.644837840317081,0,-0.120234059275769,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"57",1,1.2,1.30996802876143,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39728182445576,0.314907594207292,0,0.192559153572285,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"58",1,1.69705627484772,1.6938788451771,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75940913148323,0.477433549623705,0,0.0137716384121479,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"59",1,2.01815139660892,1.54183228162037,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.90883927182928,0.562911010388431,0,-0.0556998818641187,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"60",1,2.01815139660892,1.8539085771863,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.91000522066908,0.562911010388431,0,-0.0599080672389884,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"61",1,0.565685424949238,0.581904870015933,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.589646234277061,0.724035215810326,0,0.921017459949463,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"62",1,0.672717132202972,0.669849722738945,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.614361679364082,0.786938831070641,0,0.912790129818601,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"63",1,1.2,1.20595762877929,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39742031424515,0.314907594207292,0,0.199376135306701,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"64",1,0.475682846001088,0.645903327435008,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.555915749013474,0.650973422759874,0,0.942720435513123,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"65",1,0.672717132202972,0.544461511666668,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.615052230687338,0.786938831070641,0,0.913620077086555,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"66",1,0.475682846001088,0.453901113083703,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.556791407873398,0.650973422759874,0,0.944790378263017,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"67",1,1.42704853800327,1.54987049782358,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58307920350903,0.393245375699174,0,0.0963506154367691,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"68",1,2.4,1.73387648154676,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.03039503171919,0.644837840317081,0,-0.123410630804372,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"69",1,0.475682846001088,0.501904932216348,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.556350218376187,0.650973422759874,0,0.941783590388312,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"70",1,0.565685424949238,0.661871219353998,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.589876161909146,0.724035215810326,0,0.925212965492659,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"71",1,1.42704853800327,1.60592372931387,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58237816793385,0.393245375699174,0,0.107562364596205,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"72",1,0.565685424949238,0.565891882477445,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.589255726941803,0.724035215810326,0,0.92599412820129,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"73",1,0.565685424949238,0.66255107467623,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.58964292419384,0.724035215810326,0,0.924680830707445,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"74",1,0.672717132202972,0.573836175393808,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.614813178187105,0.786938831070641,0,0.917057770419748,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"75",1,0.475682846001088,0.741777233864923,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.555774011554903,0.650973422759874,0,0.941965615190761,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"76",1,0.4,0.397953312040045,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513250914039589,0.57020307129124,0,0.96470379994956,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"77",1,1.42704853800327,1.38200750142278,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58363049648233,0.393245375699174,0,0.105010035364948,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"78",1,2.01815139660892,1.72585381555473,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.9123123826907,0.562911010388431,0,-0.0537782444289375,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"79",1,0.4,0.445909547519477,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513292965162999,0.57020307129124,0,0.962898014205448,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"80",1,1.69705627484772,1.35792239821603,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75940999681616,0.477433549623705,0,0.0150810365608724,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"81",1,1.69705627484772,1.21401015117772,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75914922575338,0.477433549623705,0,0.0209052260611495,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"82",1,0.8,0.789897368593302,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.631906402025901,0.838807582501984,0,0.895141149060411,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"83",1,0.565685424949238,0.59789919729883,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.58996600130302,0.724035215810326,0,0.919453391669581,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"84",1,2.4,1.46983666055894,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.0302145200994,0.644837840317081,0,-0.113116385392425,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"85",1,0.4,0.429879454746697,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513561943037758,0.57020307129124,0,0.960716099857666,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"86",1,1.42704853800327,1.59790603939109,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58206147200545,0.393245375699174,0,0.0951142782386955,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"87",1,0.672717132202972,0.669860918893391,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.61423578596937,0.786938831070641,0,0.912176137458598,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"88",1,0.475682846001088,0.668013242562665,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.555924468913499,0.650973422759874,0,0.942120672239066,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"89",1,0.475682846001088,0.550002363632302,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.556086905283415,0.650973422759874,0,0.938069620734523,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"90",1,0.672717132202972,0.59791754654907,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.615099220795376,0.786938831070641,0,0.916220838829009,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"91",1,2.4,1.89395379720554,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.02876918780695,0.644837840317081,0,-0.119741560666363,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"92",1,0.8,0.773848304559579,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.630629893833281,0.838807582501984,0,0.895493785655043,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"93",1,1.2,1.30197739620962,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39797946730026,0.314907594207292,0,0.198431349811835,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"94",1,1.2,0.893990184706126,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39552567437143,0.314907594207292,0,0.19711488026894,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"95",1,2.01815139660892,1.82189721931172,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.90980932086229,0.562911010388431,0,-0.0569523488714634,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"96",1,2.01815139660892,1.24589493031817,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.91369005972765,0.562911010388431,0,-0.0575177306224119,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"97",1,1.42704853800327,1.28592708815995,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58371169066229,0.393245375699174,0,0.0995125587778697,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"98",1,1.69705627484772,1.5899163398517,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.76008259293652,0.477433549623705,0,0.0215740911084026,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"99",1,0.8,0.797949579988199,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.631726692717786,0.838807582501984,0,0.895724848434208,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"100",1,1.69705627484772,1.44590674848223,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75783363574973,0.477433549623705,0,0.0190722601982038,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"101",1,1.69705627484772,1.87799523541435,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75935693943626,0.477433549623705,0,0.014330049708997,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"102",1,0.4,0.454018983698916,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513365726983142,0.57020307129124,0,0.962531012596563,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"103",1,1.2,1.26189609969515,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39600541636313,0.314907594207292,0,0.19119337660055,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"104",1,0.4,0.461929999159111,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.51306529901066,0.57020307129124,0,0.962831528365301,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"105",1,2.01815139660892,1.677735546853,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.91043350833965,0.562911010388431,0,-0.0560085649600836,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"106",1,2.01815139660892,1.91790703460538,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.90822970106569,0.562911010388431,0,-0.0606758283476592,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"107",1,0.672717132202972,0.95777187215208,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.614813390861023,0.786938831070641,0,0.904609336954771,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"108",1,1.42704853800327,1.40988841166836,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.5831152766342,0.393245375699174,0,0.10289171446736,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"109",1,0.565685424949238,0.709996019144455,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.590089073802946,0.724035215810326,0,0.923689287863308,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"110",1,0.8,0.573933519726779,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.631030172237359,0.838807582501984,0,0.8941600556248,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"111",1,0.4,0.397906972404598,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513431313008564,0.57020307129124,0,0.963175313454022,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"112",1,0.8,0.685897542754901,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.631631947675819,0.838807582501984,0,0.896087917290717,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"113",1,0.565685424949238,0.517933780973181,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.589800111560641,0.724035215810326,0,0.928822795303599,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"114",1,0.8,0.725861901666576,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.631873722998162,0.838807582501984,0,0.901245080544398,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"115",1,1.42704853800327,1.02994227760792,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58427251634323,0.393245375699174,0,0.0974290890233863,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"116",1,0.672717132202972,0.837967120627582,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.614372863163179,0.786938831070641,0,0.912679823530056,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"117",1,1.2,1.20603693486737,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39691449934738,0.314907594207292,0,0.196443501620545,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"118",1,0.475682846001088,0.611256830430648,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.556222950953472,0.650973422759874,0,0.939823994460253,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"119",1,0.4,0.469869316008044,"Exp1","mixed","IP",0,0.513531729116098,0.0925300800754549,0.513434245589966,0.57020307129124,0,0.96055491919882,0.57020307129124,0.42979692870876,0.57020307129124,0.57020307129124,"part1"
"120",1,1.2,1.27002668416571,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39700942191847,0.314907594207292,0,0.194870812921791,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"121",1,0.565685424949238,0.722737863836301,"Exp1","mixed","IP",0,0.589960098361319,0.0960830915034921,0.590215942292619,0.724035215810326,0,0.928422256531532,0.724035215810326,0.275964784189674,0.724035215810326,0.724035215810326,"part1"
"122",1,0.672717132202972,0.605916576216259,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.615254571584028,0.786938831070641,0,0.916769551201539,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"123",1,2.4,1.79792780969001,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.02809734981607,0.644837840317081,0,-0.125378755505083,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"124",1,2.01815139660892,1.53392437620278,"Exp1","mixed","IP",0,1.90991148865231,0.257047909167984,1.91101545424985,0.562911010388431,0,-0.0574883159136452,0.562911010388431,0.437088989611569,0.562911010388431,0.562911010388431,"part1"
"125",1,1.42704853800327,1.44589026525682,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58418623416145,0.393245375699174,0,0.102301273836949,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"126",1,1.69705627484772,1.10198797035628,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75717784622406,0.477433549623705,0,0.0213107702501693,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
"127",1,2.4,2.16003411716883,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.03197951684367,0.644837840317081,0,-0.117642926354979,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"128",1,2.4,2.3338895437264,"Exp1","mixed","IP",0,2.02983028776582,0.273621369100537,2.02847176407105,0.644837840317081,0,-0.121586358325737,0.644837840317081,0.355162159682919,0.644837840317081,0.644837840317081,"part1"
"129",1,0.8,0.798017378918303,"Exp1","mixed","IP",0,0.631642129082915,0.0986814384482126,0.632195035247587,0.838807582501984,0,0.902106557817189,0.838807582501984,0.161192417498016,0.838807582501984,0.838807582501984,"part1"
"130",1,0.475682846001088,0.550054923352945,"Exp1","mixed","IP",0,0.556065092368594,0.094405836791202,0.556419195154934,0.650973422759874,0,0.949026169319865,0.650973422759874,0.349026577240126,0.650973422759874,0.650973422759874,"part1"
"131",1,1.42704853800327,1.20587241361136,"Exp1","mixed","IP",0,1.58381245103047,0.218911541655465,1.58246720689851,0.393245375699174,0,0.105808994621573,0.393245375699174,0.606754624300826,0.393245375699174,0.393245375699174,"part1"
"132",1,0.672717132202972,0.517860072961412,"Exp1","mixed","IP",0,0.614906537145962,0.0975126257315622,0.615487951521145,0.786938831070641,0,0.907019266595872,0.786938831070641,0.213061168929359,0.786938831070641,0.786938831070641,"part1"
"133",1,1.2,1.21392369199384,"Exp1","mixed","IP",0,1.39700865558787,0.198934334299583,1.39785111881932,0.314907594207292,0,0.203367834223104,0.314907594207292,0.685092405792708,0.314907594207292,0.314907594207292,"part1"
"134",1,1.69705627484772,1.66992187572941,"Exp1","mixed","IP",0,1.75851206664148,0.238573780909048,1.75891683939712,0.477433549623705,0,0.0147244108589625,0.477433549623705,0.522566450376295,0.477433549623705,0.477433549623705,"part1"
